INTRODUCTION Over the last years, evidence has accumulated that rolandic epilepsy (RE) is associated with serious cognitive comorbidities, including language impairment. `	0
However, the cerebral mechanism through which epileptiform activity in the rolandic (sensorimotor) areas may affect the language system is unknown. `	0
To investigate this, the connectivity between rolandic areas and regions involved in language processing is studied using functional MRI (fMRI). `	0
MATERIALS AND METHODS fMRI data was acquired from 22 children with rolandic epilepsy and 22 age-matched controls (age range: 8-14 years), both at rest and using word-generation and reading tasks. `	0
Activation map analysis revealed no group differences (FWE-corrected, p < 0.05) and was therefore used to define regions of interest for pooled (patients and controls combined) language activation. _	0
Independent component analysis with dual regression was used to identify the sensorimotor resting-state network in all subjects. _	0
The associated functional connectivity maps were compared between groups at the regions of interest for language activation identified from the task data. _	0
In addition, neuropsychological language testing (Clinical Evaluation of Language Fundamentals, 4th edition) was performed. _	0
RESULTS We found significant cross-lagged paths from prior PA to later depression as well as from prior depression to later PA (beta values = -.039 to -.047). @	1
After subdividing depression into affective and somatic symptoms, the affective symptoms were reciprocally related to PA, whereas the paths between somatic symptoms and PA did not reach statistical significance. @	1
CONCLUSIONS An inverse bidirectional association between PA and general depressive symptoms was observed. @	1
This association was restricted to affective symptoms. @	1
PURPOSE Low levels of physical activity (PA) have been shown to be associated with depression in adults. `	0
The few studies that focused on adolescents yielded mixed and inconsistent results. `	0
Efforts to examine the direction of this relationship have been inconclusive up to now. `	0
The aims of this study were therefore to investigate (1) the direction of the inverse association between PA and depressive symptoms over time, and (2) whether these associations are specific to particular clusters of depressive symptoms in adolescents. _	0
METHODS Depressive symptoms and PA were assessed in a population sample of adolescents (N = 2,230) who were measured at three waves between age 10 and age 17. _	0
Depressive symptoms were measured by the Affective Problems scale of the Youth Self-Report and Child Behavior Checklist, whereas PA was operationalized as the amount of time spent on physical exercise. _	0
Structural equation modeling was used to examine bidirectional effects of PA and depressive symptoms over time. @	0
The in vitro cytotoxicity of 4-HPR was not affected by ketoconazole (p ≥ 0.06). _	1
Ketoconazole increased intratumoral levels of 4-HPR (p = 0.02), of the active 4-oxo-4-HPR metabolite (p = 0.04), and intratumoral apoptosis (p ≤ 0.0006), compared to 4-HPR/LXS-alone. _	1
Concurrent ketoconazole increased EFS in both CDX models compared to 4-HPR/LXS-alone (p ≤ 0.008). @	1
4-HPR + ketoconazole also increased EFS in PDX models compared to controls (p ≤ 0.03). @	1
Thus, concurrent ketoconazole decreased 4-HPR metabolism with resultant increases of plasma and intratumoral drug levels and antitumor effects in neuroblastoma murine xenografts. @	1
These results support the clinical testing of concurrent ketoconazole and oral fenretinide in neuroblastoma. @	1
We previously reported that concurrent ketoconazole, an oral anti-fungal agent and P450 enzyme inhibitor, increased plasma levels of the cytotoxic retinoid, fenretinide (4-HPR) in mice. `	0
We have now determined the effects of concurrent ketoconazole on 4-HPR cytotoxic dose-response in four neuroblastoma (NB) cell lines in vitro and on 4-HPR activity against two cell line-derived, subcutaneous NB xenografts (CDX) and three patient-derived NB xenografts (PDX). `	0
Cytotoxicity in vitro was assessed by DIMSCAN assay. `	0
Xenografted animals were treated with 4-HPR/LXS (240 mg/kg/day) + ketoconazole (38 mg/kg/day) in divided oral doses in cycles of five continuous days a week. `	0
In one model, intratumoral levels of 4-HPR and metabolites were assessed by HPLC assay, and in two models intratumoral apoptosis was assessed by TUNEL assay, on Day 5 of the first cycle. _	0
Antitumor activity was assessed by Kaplan-Meier event-free survival (EFS). _	0
Employing a transcription factor, ABF2, which controls the ABA-dependent gene expression via the G-box type ABA-responsive elements, we isolated an arm repeat protein. _	1
The ABF2-interacting protein, designated as ARIA (arm repeat protein interacting with ABF2), has another conserved sequence motif, BTB/POZ (broad complex, tramtrak, and bric-a-brac/poxvirus and zinc finger) domain, in the C-terminal region. _	1
The physiological relevance of ABF2-ARIA interaction was supported by their similar expression patterns and similar subcellular localization. @	1
Plants overexpressing ARIA are hypersensitive to ABA and high osmolarity during germination and insensitive to salt during subsequent seedling growth. @	1
By contrast, an ARIA knockout mutant exhibits ABA and glucose insensitivities. @	1
Changes in the expression levels of several ABF2-regulated genes were also observed in ARIA overexpression lines, indicating that ARIA modulates the transcriptional activity of ABF2. @	1
Together, our data indicate that ARIA is a positive regulator of ABA response. @	1
Arabidopsis (Arabidopsis thaliana) genome contains more than 90 armadillo (arm) repeat proteins. `	0
However, their functions are largely unknown. `	0
Here, we report that an Arabidopsis arm repeat protein is involved in abscisic acid (ABA) response. `	0
We carried out two-hybrid screens to identify signaling components that modulate ABA-responsive gene expression. _	0
Here, numerical calculations of such textural equilibrium geometries are presented for a space-filling tessellation of grains with a tetrakaidecahedral (truncated octahedral) unit cell. `	1
Two parameters determine the nature of the geometries: the porosity and the dihedral angle. _	1
A variety of distinct melt topologies occur for different combinations of these two parameters, and the boundaries between different topologies has been determined. _	1
For small dihedral angles, wetting of grain boundaries occurs once the porosity has exceeded 11%. @	1
An exhaustive account is given of the main properties of the geometries: their energy, pressure, mean curvature, contiguity, and areas on cross-sections and faces. @	1
Their effective permeabilities have been calculated, and demonstrate a transition between a quadratic variation with porosity at low porosities to a cubic variation at high porosities. @	1
In textural equilibrium, partially molten materials minimise the total surface energy bound up in grain boundaries and grain-melt interfaces. `	0
The mechanisms for these classical morphological responses to axotomy have not been satisfactorily explained.ResultsIn this study we address the role of the cell body cytoskeleton in these structural changes. `	1
We show that the cytoskeleton of uninjured lumbar motor neuron cell bodies maintains nucleolar, nuclear and cell body size and nuclear position. _	1
When isolated, the relatively insoluble cell body cytoskeleton contains Nissl bodies and lipofuscin granules. _	1
After axotomy, protein labeling increases markedly and the cytoskeleton enlarges, increasing nucleolar, nuclear and cell body size, as well as nuclear eccentricity. @	1
Nearly all of the protein mass that accumulates in the cell body after axotomy appears to be added to the cytoskeleton.ConclusionWe conclude that axotomy causes the conjugate enlargement of the nucleolus, nucleus and cell body and increases nuclear eccentricity in spinal motor neurons by adding protein to the cytoskeleton. @	1
The change in nuclear position, we propose, occurs when cytoskeletal elements of the axon cannot enter the shortened axon and "dam up" between the nucleus and axon hillock. @	1
As a consequence, we suggest that Nissl body-free axonal cytoskeleton accumulates between the nucleus and axon, displaces Nissl body-containing cytoskeleton, and produces central chromatolysis in that region of the cell. @	1
BackgroundWhen spinal motor axons are injured, the nucleolus, nucleus and cell body of the injured cell transiently increase in size, the nucleus becomes more eccentrically placed, and the organization of polyribosomes into Nissl bodies is temporarily disrupted. `	0
Using exact dates of birth for inmates in state and federal prisons in 1979, 1986, and 1991, we find robust evidence of effects on violent crimes among whites. `	1
In particular, we find that draft eligibility increases incarceration rates for violent crimes by 14 to 19 percent. _	1
Based on Angrist and Chen's (2008) estimate of the effect of draft eligibility on veteran status, these estimates imply that military service increases the probability of incarceration for a violent crime by 0.27 percentage points. _	1
Results for nonwhites are not robust. @	1
We conduct two falsification tests, one that applies each of the three binding lotteries to unaffected cohorts and another that considers the effects of lotteries that were not used to draft servicemen. @	1
Draft lottery number assignment during the Vietnam era provides a natural experiment to examine the effects of military service on crime. `	0
In this study expression analysis of BTG1 was conducted to clarify the role of BTG1 in the initiation of HCC carcinogenesis and progression. `	1
BTG1 mRNA expression levels were determined for HCC cell lines and 151 surgical specimen pairs using quantitative real‑time reverse transcription polymerase chain reaction (RT‑qPCR) assay. `	1
The mutational and methylation status of HCC cell lines were analyzed via high resolution melting (HRM) analysis and direct sequencing analysis to elucidate the regulatory mechanisms of BTG1 expression. `	1
The expression and distribution of the BTG1 protein in liver tissues were evaluated using immunohistochemistry (IHC). _	1
Decreased expression of BTG1 mRNA was confirmed in the majority of HCC cell lines (89%) and clinical HCC tissues (85%) compared with non‑cancerous liver tissues. _	1
Mutations or promoter hypermethylation were not identified in HCC cell lines. _	1
BTG1 mRNA expression levels were not influenced by background liver status. _	1
The pattern of BTG1 protein expression was consistent with that of BTG1 mRNA. @	1
Downregulation of BTG1 mRNA in HCC was significantly associated with shorter disease‑specific and recurrence‑free survival rates. @	1
Multivariate analysis of disease‑specific survival rates identified BTG1 mRNA downregulation as an independent prognostic factor for HCC (hazard ratio 2.12, 95% confidence interval 1.12‑4.04, P=0.022). @	1
Our results indicate that altered BTG1 expression might affect hepatocarcinogenesis and may represent a novel biomarker for HCC carcinogenesis and progression. @	1
Although the B‑cell translocation gene 1 (BTG1) plays an important role in apoptosis and negatively regulates cell proliferation, BTG1 expression in hepatocellular carcinoma (HCC) has not been evaluated. `	0
Using mean amplitudes of event-related potentials, we examine the sequential prediction of these appraisal criteria. _	1
Additionally, we apply source localization analysis to estimate the neural sources of the evoked components of interest. _	1
Early ERPs (230-300 ms) show main effects of goal conduciveness and power but no interaction effects suggesting goal obstructiveness assessment of task-relevant feedback information. @	1
Late ERPs (350-600 ms) reveal main effects of all appraisals and interaction effects representing the integration of all appraisal information. @	1
Source localization analysis suggests distinct neural sources for these appraisal criteria. @	1
A major emotion theory, the Component Process Model, predicts that emotion-antecedent appraisal proceeds sequentially (e.g., goal conduciveness>control>power appraisal). `	0
In a gambling task, feedback manipulated information about goal conduciveness (outcome: win, loss), control (perceived high and low control), and power appraisals (choice options to change the outcome). `	0
This is now supported by evidence from animal biochemical, pharmacological, molecular, and behavioral studies and from human post-mortem brain, peripheral tissue, and genetic studies that are reviewed here. @	1
Mood disorders may result in part from impairments in mechanisms controlling the activity of GSK3 or GSK3-regulated functions, and disruptions of these regulating systems at different signaling sites may contribute to the heterogeneity of mood disorders. @	1
This substantial evidence supports the conclusion that bolstering the inhibitory control of GSK3 is an important component of the therapeutic actions of drugs used to treat mood disorders and that GSK3 is a valid target for developing new therapeutic interventions. @	1
Little is known regarding the mechanisms underlying the complex etiology of mood disorders, represented mainly by major depressive disorder and bipolar disorder. `	0
The 1996 discovery that lithium inhibits glycogen synthase kinase-3 (GSK3) raised the possibility that impaired inhibition of GSK3 is associated with mood disorders. _	0
We establish a correspondence between inverse sumset theorems (which can be viewed as classifications of approximate (abelian) groups) and inverse theorems for the Gowers norms (which can be viewed as classifications of approximate polynomials). `	1
In particular, we show that the inverse sumset theorems of Freiman type are equivalent to the known inverse results for the Gowers U^3 norms, and moreover that the conjectured polynomial strengthening of the former is also equivalent to the polynomial strengthening of the latter. _	1
We establish this equivalence in two model settings, namely that of the finite field vector spaces F_2^n, and of the cyclic groups Z/NZ. @	1
In both cases the argument involves clarifying the structure of certain types of approximate homomorphism. @	1
This paper presents an approach that extends upon modeling simple image-label pairs by modeling the joint distribution of images, hashtags, and users. @	1
We demonstrate the efficacy of such approaches in image tagging and retrieval experiments, and show how the joint model can be used to perform user-conditional retrieval and tagging. @	1
The variety, abundance, and structured nature of hashtags make them an interesting data source for training vision models. `	0
For instance, hashtags have the potential to significantly reduce the problem of manual supervision and annotation when learning vision models for a large number of concepts. `	0
However, a key challenge when learning from hashtags is that they are inherently subjective because they are provided by users as a form of self-expression. _	0
As a consequence, hashtags may have synonyms (different hashtags referring to the same visual content) and may be ambiguous (the same hashtag referring to different visual content). _	0
These challenges limit the effectiveness of approaches that simply treat hashtags as image-label pairs. @	0
Here we performed comparative transcriptomic analyses of insect genes expressed in symbiotic and non-symbiotic regions of the midgut dissected from Burkholderia-infected and uninfected R. pedestris. _	1
Expression sequence tag analysis of cDNA libraries and quantitative reverse transcription PCR identified a number of insect genes expressed in symbiosis- or aposymbiosis-associated patterns. _	1
For example, genes up-regulated in symbiotic relative to aposymbiotic individuals, including many cysteine-rich secreted protein genes and many cathepsin protease genes, are likely to play a role in regulating the symbiosis. @	1
Conversely, genes up-regulated in aposymbiotic relative to symbiotic individuals, including a chicken-type lysozyme gene and a defensin-like protein gene, are possibly involved in regulation of non-symbiotic bacterial infections. @	1
Our study presents the first transcriptomic data on gut symbiotic organ of a stinkbug, which provides initial clues to understanding of molecular mechanisms underlying the insect-bacterium gut symbiosis and sheds light on several intriguing commonalities between endocellular and extracellular symbiotic associations. @	1
The bean bug Riptortus pedestris possesses a specialized symbiotic organ in a posterior region of the midgut, where numerous crypts harbor extracellular betaproteobacterial symbionts of the genus Burkholderia. `	0
Second instar nymphs orally acquire the symbiont from the environment, and the symbiont infection benefits the host by facilitating growth and by occasionally conferring insecticide resistance. `	0
This study evaluates the combination of cell- and microbead-based digital IIF analysis of ANCA in one reaction environment by the novel multiplexing CytoBead technology for simultaneous screening and confirmatory ANCA testing. `	1
These findings were compared to respective ANCA results determined by automated multiplex CytoBead technology using ethN and antigen-coated microbeads for microbead immunoassays. _	1
There was a good agreement for PR3- and MPO-ANCA and a very good one for P-ANCA and C-ANCA by classical and multiplex analysis (Cohen's kappa [κ] = 0.775, 0.720, 0.876, 0.820, respectively). _	1
The differences between classical testing and CytoBead analysis were not significant for PR3-ANCA, P-ANCA, and C-ANCA (p<0.05, respectively). @	1
The prevalence of confirmed positive ANCA findings by classical testing (IIF and ELISA) compared with multiplex CytoBead analysis (IIF and microbead immunoassay positive) resulted in a very good agreement (κ = 0.831) with no significant difference of both methods (p = 0.735). @	1
Automated endpoint-ANCA titer detection in one dilution demonstrated a very good agreement with classical analysis requiring dilution of samples (κ = 0.985). @	1
Multiplexing by CytoBead technology can be employed for simultaneous screening and quantitative confirmation of ANCA. @	1
This novel technique provides fast and cost-effective ANCA analysis by automated digital IIF for the first time. @	1
Anti-neutrophil cytoplasmic antibodies (ANCA) are the serological hallmark of small vessel vasculitis, so called ANCA-associated vasculitis. `	0
The international consensus requires testing by indirect immunofluorescence (IIF) on human ethanol-fixed neutrophils (ethN) as screening followed by confirmation with enzyme-linked immunosorbent assays (ELISAs). `	0
Sera of 592 individuals including 118 patients with ANCA-associated vasculitis, 133 with rheumatoid arthritis, 49 with infectious diseases, 77 with inflammatory bowel syndrome, 20 with autoimmune liver diseases, 70 with primary sclerosing cholangitis and 125 blood donors were tested for cytoplasmic ANCA (C-ANCA) and perinuclear ANCA (P-ANCA) by classical IIF and ANCA to proteinase 3 (PR3) and myeloperoxidase (MPO) by ELISA. _	0
CD44 and PKCδ were shown to be necessary for induction of the receptor for HA-mediated cell motility (RHAMM), a HA-binding protein. `	1
RHAMM was necessary for HA-promoted cellular invasion and endothelial cell tube formation. _	1
Cytokine arrays showed that HA induced the expression of plasminogen activator-inhibitor-1 (PAI), a downstream target of TGFβ receptor signaling. _	1
The induction of PAI-1 was dependent on CD44 and PKCδ. _	1
HA also induced an interaction between RHAMM and TGFβ receptor I, and induction of PAI-1 was dependent on RHAMM and TGFβ receptor I. Histone deacetylase 3 (HDAC3), which is decreased by HA via rac1, reduced induction of plasminogen activator inhibitor-1 (PAI-1) by HA. _	1
ERK, which interacts with RHAMM, was necessary for induction of PAI-1 by HA. @	1
Snail, a downstream target of TGFβ signaling, was also necessary for induction of PAI-1. @	1
The down regulation of PAI-1 prevented HA from enhancing endothelial cell tube formation and from inducing expression of angiogenic factors, such as ICAM-1, VCAM-1 and MMP-2. @	1
HDAC3 also exerted reduced expression of MMP-2. @	1
In this study, we provide a novel mechanism of HA-promoted angiogenesis, which involved RHAMM-TGFβRI signaling necessary for induction of PAI-1. @	1
Hyaluronic acid (HA) has been shown to promote angiogenesis. `	0
However, the mechanism behind this effect remains largely unknown. `	0
Therefore, in this study, the mechanism of HA-induced angiogenesis was examined. `	0
Patients above 10 years carry a 2.5-fold higher risk. _	1
Younger patients cure significantly (<0.001) better with OS rates of 40 and 30% for age groups 2–4 years and 4–10 years, respectively. _	1
Their risks are about twofold higher than that of patients below 2 years with OS rates of 60%. _	1
The better the quality of remission status before HDT/SCT the better are the observed OS rates: 43% in CR1 (1199 patients) and 42% for CR2 (140 patients), and 36% for those in very good partial or partial remission (1413 patients) and 21% for those with sensitive relapse (134 patients). @	1
Patients reported with stable disease in first remission still had an OS rate of 30%. @	1
Multivariate analysis shows significantly better OS in the age group of less than 2 years (<0.0001), as well as a better quality of remission status before HDT/SCT (P<0.0001), with the use of peripheral stem cells (P=0.014), autologous SCT (P=0.031) and busulphan/melphalan HDT (P<0.001). @	1
Busulphan/melphalan HDT/SCT in first remission achieves an OS of 48%, while it is only 35% with other regimens (P<0.001), including melphalan alone, other melphalan-containing regimens, a variety of other drugs given as a single HDT as well as the addition of TBI or sequential HDT/SCT procedures. @	1
Between 1978 and 2006, the European Group for Blood and Marrow Transplantation registered 4098 high-dose therapy (HDT) procedures followed by stem cell rescue (SCR) (3974 autologous/124 allogeneic) in patients with neuroblastoma. `	0
The 5-year rates for overall (OS) and event-free survival are 37 and 32%, respectively. `	0
The median age at diagnosis is 3.9 years (0.3–62 years) with 76 patients older than 18 years. `	0
Further progress in the field may only be expected from large-scale international randomized trials. @	0
We give a general description of any setup that could be conceived to generate random numbers. _	1
Based on the fact that the initial state of such setup together with its environment cannot be known, we show that the independence of its generated output cannot be guaranteed. @	1
Some consequences of this theoretical limitation are discussed. @	1
This paper questions the generally accepted assumption that one can make a random choice that is independent of the rest of the universe. `	0
To evaluate the frequency of RV, nasal washes were collected year-round from BMT recipients with symptoms of upper respiratory tract infection (URI). `	1
We observed decreased rates of influenza and parainfluenza pneumonia and low mortality because of RSV pneumonia. @	1
The role of antiviral interventions such as aerosolized ribavirin and new neuraminidase inhibitors remains to be defined in randomized trials. @	1
Summary:Respiratory viruses (RVs) frequently cause severe respiratory disease in bone marrrow transplant (BMT) recipients. `	0
Direct immunofluorescence assay was performed for respiratory syncytial virus (RSV), influenza (Flu) A and B, adenovirus and parainfluenza (Paraflu) virus. `	0
Patients with RSV pneumonia or with upper RSV infection, but considered at high risk for developing RSV pneumonia received aerosolized ribavirin. `	0
Oseltamivir was given to patients with influenza. _	0
A total of 179 patients had 392 episodes of URI. _	0
In all, 68 (38%) tested positive: RSV was detected in 18 patients (26.4%), Flu B in 17 (25%), Flu A in 11 (16.2%) and Paraflu in 7 (10.3%). _	0
A total of 14 patients (20.6%) had multiple RV infections or coinfection. _	0
RSV pneumonia developed in 55.5% of the patients with RSV-URI. @	0
One of the 15 patients (6.6%) with RSV pneumonia died. @	0
Influenza pneumonia was diagnosed in three patients (7.3%). @	0
RSV and influenza infections peaked in fall–winter and winter–spring months, respectively. @	0
RESULTS Compared to NDs, RTRs had significantly elevated levels of both CD14(Neg) and CD14(Pos) MDSC subsets (P < 0.001), while CKD patients and ICI-SCC(Pos) had significantly elevated levels of only the CD14(Neg)-MDSC subset. _	1
DC frequencies were significantly decreased in RTRs and CKD patients but were at normal levels in ICI-SCC(Pos). _	1
The MDSC/DC ratio was significantly elevated (P < 0.05) in RTRs (median = 5.7), CKD patients (median = 3.2) and ICI-SCC(Pos) (median = 3.5) relative to NDs (median = 0.7). _	1
The use of immunosuppressive drugs in CKD patients and past/current occurrence of SCC in RTRs was associated with significantly increased CD14(Neg)-MDSC frequencies. @	1
MDSC enriched from RTRs, when co-cultured with activated NDs T cells significantly suppressed extracellular IL-10 levels and can, when activated with formyl-methionyl-leucyl-phenylalanine, inhibit T-cell proliferation. @	1
CONCLUSIONS RTRs, CKD patients and ICI-SCC(Pos) have increased MDSC frequencies and MDSC/DC ratios. @	1
These changes may impact on cancer immunosurveillance. @	1
Therefore, MDSC represent both a potential therapeutic target and prognostic marker in these patients, with respect to the development of SCC and other malignancies. @	1
BACKGROUND Cancer, particularly cutaneous squamous cell carcinoma (SCC), is a major cause of mortality in renal transplant recipients (RTRs). `	0
Myeloid-derived suppressor cells (MDSC) play a central role in suppressing cancer immunosurveillance but their potential mobilisation in RTRs and levels relative to those of other immunoregulatory dendritic cell (DC) populations have not been analysed. `	0
METHODS The circulating frequencies of MDSC and DC were analysed by multicolour flow cytometry in immunocompetent patients without (n = 13) or with (ICI-SCC(Pos), n = 14) current SCC, normal donors (NDs, n = 34), chronic kidney disease patients (CKD patients, n = 22) and RTRs (n = 31). `	0
Physicochemical, optical, biodistribution, and clearance properties were compared to Cy5.5, a conventional pentamethine indocyanine now used for biomedical imaging. _	1
ZW700-1a, ZW700-1b, and ZW700-1c were synthesized, purified, and analyzed extensively in vitro and in vivo. _	1
All molecules had extinction coefficients ≥199,000 M−1 cm−1, emission ≥660 nm, and stability ≥99 % after 24 h in warm serum. @	1
In mice, rats, and pigs, ≥80 % of the injected dose was completely eliminated from the body via renal clearance within 4 h. Either alone or conjugated to a tumor targeting ligand, ZW700-1a permitted dual-channel, high SBR, and simultaneous imaging with 800-nm NIR fluorophores using the FLARE® imaging system. @	1
Novel 700-nm zwitterionic NIR fluorophores enable dual-NIR image-guided surgery. @	1
The purpose of this study was to develop a family of 700-nm zwitterionic pentamethine indocyanine near-infrared fluorophores that would permit dual-channel image-guided surgery. `	0
Three complementary synthetic schemes were used to produce novel zwitterionic chemical structures. `	0
Here, we review the evidence that DISC1 influences disease risk through effects upon multiple critical pathways in the developing and adult brain. @	1
Psychiatric disorders are highly heritable, and in many individuals likely arise from the combined effects of genes and the environment. `	0
A substantial body of evidence points toward DISC1 being one of the genes that influence risk of schizophrenia, bipolar disorder and depression, and functional studies of DISC1 consequently have the potential to reveal much about the pathways that lead to major mental illness. _	0
We sought to evaluate the potential relationship between papillary muscle T1 time and mitral regurgitation in DCM patients. `	1
Multivariate linear regression analysis showed that papillary muscle native T1 time (β = 0.10, 95 % CI: 0.05-0.17, p < 0.05) is significantly correlated with mitral regurgitant fraction. @	1
Elevated papillary muscle T1 time was associated with larger diameter, longer length and decreased papillary muscle shortening (all p values <0.05). @	1
CONCLUSIONS In DCM, papillary muscle native T1 time is significantly elevated and related to mitral regurgitant fraction. @	1
BACKGROUND Functional mitral regurgitation is one of the severe complications of non-ischemic dilated cardiomyopathy (DCM). `	0
Non-contrast native T1 mapping has emerged as a non-invasive method to evaluate myocardial fibrosis. `	0
METHODS Forty DCM patients (55 ± 13 years) and 20 healthy adult control subjects (54 ± 13 years) were studied. _	0
Native T1 mapping was performed using a slice interleaved T1 mapping sequence (STONE) which enables acquisition of 5 slices in the short-axis plane within a 90 s free-breathing scan. _	0
We measured papillary muscle diameter, length and shortening. _	0
DCM patients were allocated into 2 groups based on the presence or absence of functional mitral regurgitation. @	0
RESULTS Papillary muscle T1 time was significantly elevated in DCM patients with mitral regurgitation (n = 22) in comparison to those without mitral regurgitation (n = 18) (anterior papillary muscle: 1127 ± 36 msec vs 1063 ± 16 msec, p < 0.05; posterior papillary muscle: 1124 ± 30 msec vs 1062 ± 19 msec, p < 0.05), but LV T1 time was similar (1129 ± 38 msec vs 1134 ± 58 msec, p = 0.93). @	0
RESULTS The severity scores supported the use of Chinese wording of 'only a little' (range of median: 12.5-17), 'moderate' (range of median: 50-53), and 'severe' (range of median: 82.5-90) as the descriptors for the intermediate functional levels of the five EQ-5D dimensions and the label wording of 'very severe' (median: 90) to describe the worst level of pain/discomfort and anxiety/depression. _	1
CONCLUSIONS The Chinese version of the EQ-5D-5L comprises descriptors with similar interpretations as those used its English and Spanish counterparts. @	1
The response scaling exercise is a useful method for cross-cultural adaptation of health-status instruments. @	1
PURPOSE To develop a Chinese version of the new, 5-level EQ-5D descriptive system (EQ-5D-5L) from the existing EQ-5D-3L by identifying Chinese label wording suitable for constructing EQ-5D-5L's 5-point response scales. `	0
METHODS In face-to-face interviews, perceived severity of selected Chinese labels when they were used to describe EQ-5D health problems was measured from 50 native Chinese speakers using a 0 (no problems) to 100 (the worst problems) visual analog scale. `	0
Selection of label wording was based on the severity scores and semantic similarity with label wording used in the existing English and Spanish EQ-5D-5L. _	0
Conclusions: Primary health care physicians in Jahra district should continue to educate parents and adolescents to recognize the gravity of scrotal pain, and the importance of early response as a way of avoiding testicular necrosis. @	1
Objective: To describe the clinical presentation as well as the outcome of surgically explored acute scrotal swellings among children and adolescents recorded at the Al-Jahra Hospital, Kuwait during the period 1985–1995. `	0
Methods: Hospital records of 120 cases were reviewed. `	0
Results: Seventeen percent of the cases were found to be testicular torsions (TT) and 40% torsions of testicular appendages (TAT). `	0
Other etiologies included traumatic swelling (15%), idiopathic edema (13%), epididymo-orchitis (10%), hydroele (4%) and others (2%). _	0
Ages of patients ranged from 6 months to 18 years, averaging 9.3 years (SD = 2.9) for TAT cases and 10.1 years (SD = 6.4) for TT cases. _	0
Swelling and pain were located on the left side for 65% of the torsion cases. _	0
Direct trauma was reported in 22% of the torsion cases. @	0
In 90% of TT cases, orchidopexy was performed with success. @	0
Subsequent testicular atrophy occurred in only 1 patient who had symptoms for more than 48 h prior to surgery. @	0
Orchidectomy was directly performed on necrosed testes in a patient with signs lasting more than 48 h, and another patient with signs lasting 4 days. @	0
Here we explore the contribution of NOD2 to the pathogenesis of diabetic nephropathy and found that it was upregulated in kidney biopsies from diabetic patients and high-fat diet/streptozotocin-induced diabetic mice. `	1
Further, NOD2 deficiency ameliorated renal injury in diabetic mice. _	1
In vitro, NOD2 induced proinflammatory response and impaired insulin signaling and insulin-induced glucose uptake in podocytes. _	1
Moreover, podocytes treated with high glucose, advanced glycation end-products, tumor necrosis factor-α, or transforming growth factor-β (common detrimental factors in diabetic nephropathy) significantly increased NOD2 expression. _	1
NOD2 knockout diabetic mice were protected from the hyperglycemia-induced reduction in nephrin expression. @	1
Further, knockdown of NOD2 expression attenuated high glucose-induced nephrin downregulation in vitro, supporting an essential role of NOD2 in mediating hyperglycemia-induced podocyte dysfunction. @	1
Thus, NOD2 is one of the critical components of a signal transduction pathway that links renal injury to inflammation and podocyte insulin resistance in diabetic nephropathy. @	1
An increasing number of clinical and animal model studies indicate that activation of the innate immune system and inflammatory mechanisms are important in the pathogenesis of diabetic nephropathy. `	0
Nucleotide-binding oligomerization domain containing 2 (NOD2), a member of the NOD-like receptor family, plays an important role in innate immune response. `	0
In the present study, we demonstrate that ataxia-telangiectasia mutated (ATM) directly phosphorylates and specifically regulates B56γ3, B56γ2 and B56δ, after DNA damage. _	1
We further show that phosphorylation of B56γ3 at Ser510 leads to an increase in B56γ3–PP2A complexes, and direction of PP2A phosphatase activity toward the substrate p53, activating its tumor-suppressive functions. @	1
In addition, we found that under cell growth conditions B56γ3 is kept at low levels through the actions of the E3 ubiquitin ligase MDM2, and, importantly, phosphorylation of B56γ3 by ATM leads to upregulation of the protein by blocking MDM2-mediated B56γ3 ubiquitination. @	1
Finally, we show that Ser510 phosphorylation significantly enhances the ability of B56γ3 to inhibit cell proliferation and anchorage-independent growth. @	1
These results provide mechanistic insight into the regulation of PP2A tumor-suppressive function, and suggest a model for parallel regulation of p53 and B56γ3. @	1
Protein phosphatase 2A (PP2A) is a family of heterotrimeric protein phosphatases that has a multitude of functions inside the cell, acting through various substrate targets in cell-signaling pathways. `	0
Recent evidence suggests that a subset of PP2A holoenzymes function as tumor suppressors and one particular family of B subunits, B56, are implicated in this function. `	0
However, the regulatory mechanisms that govern activation of B56–PP2A tumor-suppressive function have not been elucidated. _	0
Here, a role is demonstrated for B-Raf/MEK/ERK signalling in TPA-induced reactivation of KSHV latent infection. _	1
Inhibiting MEK/ERK signalling by using MEK-specific inhibitors decreased expression of the TPA-induced KSHV lytic-cycle gene ORF8. @	1
Transfection of BCBL-1 cells with B-Raf small interfering RNA inhibited TPA-induced KSHV lytic infection significantly. @	1
Additionally, overexpression of MEK1 induced a lytic cycle of KSHV infection in BCBL-1 cells. @	1
The significance of these findings in understanding the biology of KSHV-associated pathogenesis is discussed. @	1
Kaposi's sarcoma-associated herpesvirus (KSHV) causes Kaposi's sarcoma, primary effusion lymphoma and multicentric Castleman's disease. `	0
KSHV infection of cells produces both latent and lytic cycles of infection. `	0
In vivo, the virus is found predominantly in the latent state. `	0
In vitro, a lytic infection can be induced in KSHV-infected cells by treating with phorbol ester (TPA). _	0
However, the exact signalling events that lead to the reactivation of KSHV lytic infection are still elusive. _	0
Here we couple growth rates with feeding experiments and food intake functions to estimate daily energy requirements of leatherbacks throughout their development. `	1
We then estimate mortality rates from available data, enabling us to raise food intake (energy requirements) of the individual to the population level. _	1
We place energy requirements in context of available resources (i.e., gelatinous zooplankton abundance). _	1
